NP_249597.1	PTHR40661	NULL_TYPE
NP_249597.1	cd00093	DOMAIN
NP_249597.1	cd06529	DOMAIN
NP_249597.1	SSF51306	HOMOLOGOUS_SUPERFAMILY
NP_249597.1	SSF47413	HOMOLOGOUS_SUPERFAMILY
NP_252730.1	PF13378	DOMAIN
NP_252730.1	PF02746	DOMAIN
NP_252730.1	PTHR48080	FAMILY
NP_252730.1	cd03326	FAMILY
NP_252730.1	SSF51604	HOMOLOGOUS_SUPERFAMILY
NP_252730.1	SSF54826	HOMOLOGOUS_SUPERFAMILY
NP_251043.1	G3DSA:3.40.50.300:FF:001254	NULL_TYPE
NP_251043.1	PF03969	FAMILY
NP_251043.1	PTHR12169	FAMILY
NP_251043.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_252053.1	PF03861	DOMAIN
NP_252053.1	PTHR43367	NULL_TYPE
NP_252053.1	SSF52172	HOMOLOGOUS_SUPERFAMILY
NP_250606.1	PF03222	FAMILY
NP_250606.1	PTHR32195	NULL_TYPE
NP_251536.1	PF03466	DOMAIN
NP_251536.1	PF00126	DOMAIN
NP_251536.1	G3DSA:1.10.10.10:FF:000001	NULL_TYPE
NP_251536.1	PTHR30579	NULL_TYPE
NP_251536.1	SSF53850	NULL_TYPE
NP_251536.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_251849.1	PF00984	DOMAIN
NP_251849.1	PF03721	DOMAIN
NP_251849.1	PF03720	DOMAIN
NP_251849.1	G3DSA:3.40.50.720:FF:000727	NULL_TYPE
NP_251849.1	PTHR43491	FAMILY
NP_251849.1	SSF52413	HOMOLOGOUS_SUPERFAMILY
NP_251849.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_251849.1	SSF48179	HOMOLOGOUS_SUPERFAMILY
NP_249192.1	PF00155	DOMAIN
NP_249192.1	PTHR13693	NULL_TYPE
NP_249192.1	cd06454	NULL_TYPE
NP_249192.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_249540.1	PF07992	DOMAIN
NP_249540.1	PTHR48105	NULL_TYPE
NP_249540.1	SSF51905	HOMOLOGOUS_SUPERFAMILY
NP_250331.1	PF01734	DOMAIN
NP_250331.1	PTHR14226	NULL_TYPE
NP_250331.1	SSF52151	HOMOLOGOUS_SUPERFAMILY
NP_252638.1	PF03486	NULL_TYPE
NP_252638.1	PTHR42887	FAMILY
NP_252638.1	SSF51905	HOMOLOGOUS_SUPERFAMILY
NP_252638.1	SSF160996	NULL_TYPE
NP_252041.1	PF04316	DOMAIN
NP_252041.1	SSF101498	HOMOLOGOUS_SUPERFAMILY
NP_253712.1	PF01053	FAMILY
NP_253712.1	G3DSA:3.40.640.10:FF:000035	NULL_TYPE
NP_253712.1	PTHR43797	FAMILY
NP_253712.1	cd00614	FAMILY
NP_253712.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_248900.1	G3DSA:1.10.4200.10:FF:000002	NULL_TYPE
NP_248900.1	PF01874	FAMILY
NP_248900.1	G3DSA:1.10.4200.10:FF:000003	NULL_TYPE
NP_248900.1	PTHR30201	FAMILY
NP_253732.1	G3DSA:1.10.3810.10:FF:000003	NULL_TYPE
NP_253732.1	PF00905	DOMAIN
NP_253732.1	PF00912	DOMAIN
NP_253732.1	PF17092	DOMAIN
NP_253732.1	G3DSA:3.40.710.10:FF:000042	NULL_TYPE
NP_253732.1	PTHR32282	NULL_TYPE
NP_253732.1	SSF56601	HOMOLOGOUS_SUPERFAMILY
NP_253732.1	SSF53955	HOMOLOGOUS_SUPERFAMILY
NP_249454.1	PF03872	DOMAIN
NP_249454.1	PF03873	DOMAIN
NP_249454.1	G3DSA:1.10.10.880:FF:000002	NULL_TYPE
NP_249454.1	PTHR38104	NULL_TYPE
NP_249454.1	cd16328	DOMAIN
NP_249454.1	SSF89069	HOMOLOGOUS_SUPERFAMILY
NP_251614.1	G3DSA:1.10.3720.10:FF:000020	NULL_TYPE
NP_251614.1	PF00528	DOMAIN
NP_251614.1	PTHR30133	NULL_TYPE
NP_251614.1	cd06261	DOMAIN
NP_251614.1	SSF161098	HOMOLOGOUS_SUPERFAMILY
NP_249122.1	PF13328	NULL_TYPE
NP_249122.1	PTHR46246	NULL_TYPE
NP_249122.1	SSF109604	NULL_TYPE
NP_250906.1	SSF56529	HOMOLOGOUS_SUPERFAMILY
NP_252541.1	PF13417	DOMAIN
NP_252541.1	PF13410	NULL_TYPE
NP_252541.1	cd00299	NULL_TYPE
NP_252541.1	cd00570	NULL_TYPE
NP_252541.1	SSF47616	HOMOLOGOUS_SUPERFAMILY
NP_252541.1	SSF52833	HOMOLOGOUS_SUPERFAMILY
NP_250106.1	PF00753	DOMAIN
NP_250106.1	PTHR42951	NULL_TYPE
NP_250106.1	cd07712	NULL_TYPE
NP_250106.1	SSF56281	HOMOLOGOUS_SUPERFAMILY
NP_249880.1	PF10263	DOMAIN
NP_249880.1	PF17283	DOMAIN
NP_249880.1	PTHR38773	NULL_TYPE
NP_250132.1	PF02120	DOMAIN
NP_250132.1	PTHR37533	NULL_TYPE
NP_250132.1	cd17470	NULL_TYPE
NP_249280.1	PF00581	DOMAIN
NP_249280.1	PTHR43031	NULL_TYPE
NP_249280.1	cd01444	FAMILY
NP_249280.1	SSF52821	HOMOLOGOUS_SUPERFAMILY
NP_249285.1	PF09312	DOMAIN
NP_249285.1	PF00639	DOMAIN
NP_249285.1	PF13616	NULL_TYPE
NP_249285.1	PTHR47637	NULL_TYPE
NP_249285.1	SSF54534	NULL_TYPE
NP_249285.1	SSF54534	NULL_TYPE
